record_id,age,region,income,education,gender,saab,hormone,top_sex,bottom_sex,sex_orient,sex_attrac,sex_last_year,ethnic,isos_1,isos_2,isos_3,isos_4,isos_5,isos_6,isos_7,isos_8,isos_9,isos_10,isos_11,isos_12,isos_13,isos_14,isos_15,gims_1,gims_2,gims_3,gims_4,gims_5,gims_6,gims_7,gims_8,gims_9,gims_10,gims_11,gims_12,gims_13,gims_14,sobbs_1,sobbs_2,sobbs_3,sobbs_4,sobbs_5,sobbs_6,sobbs_7,sobbs_8,sobbs_9,sobbs_10,sobbs_11,sobbs_12,sobbs_13,sobbs_14,tis_1,tis_2,tis_3,tis_4,tis_5,tis_6,tis_7,tis_8,tis_9,tis_10,tis_11,tis_12,tis_13,tis_14,tis_15,tis_16,tis_17,tis_18,tis_19,tis_20,tis_21,tis_22,tis_23,tis_24,tis_25,tis_26,pfq2s_1,pfq2s_10,pfq2s_9,pfq2s_8,pfq2s_7,pfq2s_6,pfq2s_5,pfq2s_4,pfq2s_3,pfq2s_2,mhi_1,mhi_5,mhi_4,mhi_3,mhi_2,open_comment
517,74,West Coast,"$45,000 - $139,999",graduate school,trans_woman,male,currently taking,do not plan to in the future,have had,bi/pansexual,cisgender m&w,cisgender men,White / European American,2,1,3,2,1,1,1,1,1,1,2,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,4,4,1,3,2,4,4,3,1,1,1,1,1,3,3,7,1,1,1,7,6,1,2,1,1,6,2,1,2,1,1,2,7,3,4,4,1,4,7,6,2,1,2,1,1,2,1,2,3,1,2,2,5,4,5,I feel that the questions are so general that my answers may not really tell you very much about who I am and how I am feeling
518,66,Rocky Mountains,"$20,000 - $44,999",associate degree,trans_woman,male,currently taking,have had,have had,other,cisgender women,cisgender m&w,White / European American,1,2,3,2,1,1,1,2,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,4,1,5,1,5,5,4,3,1,4,3,1,4,7,7,4,1,1,7,6,1,6,5,2,6,5,1,1,2,6,1,7,7,5,2,4,2,7,5,1,1,3,1,1,1,1,1,3,1,1,1,5,6,6,NA
519,33,East Coast,"$45,000 - $139,999",some college,trans_woman,male,currently taking,would like to in the future,would like to in the future,bi/pansexual,cisgender m&w,cisgender m&w,Multiethnic,1,1,3,3,2,1,2,1,1,1,2,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,2,5,2,3,1,4,5,5,1,1,1,4,2,5,6,4,5,1,5,2,1,5,7,6,7,2,7,4,3,7,7,5,7,6,2,2,7,7,4,6,3,3,3,2,4,2,2,2,4,2,4,4,4,3,4,NA
520,20,Southeast,"less than $20,000",some college,trans_masc,female,unsure about the future,would like to in the future,do not plan to in the future,bi/pansexual,specific genders,cisgender men,White / European American,2,3,4,4,3,4,1,4,5,3,4,1,3,1,3,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,4,2,4,1,4,5,4,1,1,2,4,2,3,2,5,7,5,7,6,1,1,4,3,5,1,2,1,1,3,1,5,5,5,5,7,6,7,6,7,2,1,1,3,4,3,1,1,4,2,4,5,2,2,3,NA
521,41,East Coast,"less than $20,000",graduate school,trans_masc,female,currently taking,have had,have had,other,all genders,all genders,White / European American,3,3,5,5,5,4,4,4,4,4,4,3,3,3,3,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,5,5,5,4,4,4,5,3,5,4,NA,4,7,1,7,7,7,4,4,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,3,7,1,1,1,4,5,1,1,3,5,3,4,5,1,4,3,NA
523,45,Southeast,"$45,000 - $139,999",graduate school,trans_fem,male,currently taking,would like to in the future,would like to in the future,bi/pansexual,cisgender m&w,cisgender m&w,White / European American,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,4,2,4,2,4,4,4,1,2,2,3,1,2,6,6,3,2,2,4,6,2,1,1,6,6,2,2,4,5,4,2,6,5,5,2,4,5,4,5,2,2,1,1,1,2,1,1,4,2,2,3,5,5,6,NA
524,19,Rocky Mountains,"less than $20,000",high school diploma / GED,trans_man,female,currently taking,would like to in the future,unsure about the future,bi/pansexual,specific genders,cisgender m&w,Multiethnic,1,1,2,2,1,2,1,2,1,1,1,2,2,2,2,1,1,1,0,1,1,1,1,1,0,0,0,1,1,2,4,3,4,3,4,4,3,3,3,2,4,3,4,5,3,6,5,5,2,3,7,5,5,6,4,4,5,7,6,5,7,1,5,5,3,5,3,3,4,4,4,5,5,4,2,4,5,5,3,5,4,3,3,5,NA
525,51,Midwest,"$45,000 - $139,999",high school diploma / GED,trans_man,male,currently taking,would like to in the future,would like to in the future,other,all genders,all genders,Black / African American / Caribbean American,3,2,4,4,2,5,2,5,5,2,4,2,5,1,2,NA,1,1,0,1,1,1,1,1,1,1,0,1,1,3,3,3,3,3,5,2,3,4,5,3,4,3,5,5,4,4,4,NA,4,5,5,4,2,2,5,2,4,1,NA,2,2,1,2,2,7,2,3,4,4,5,2,2,2,1,3,3,3,5,5,5,5,2,2,2,None
526,50,West Coast,"less than $20,000",graduate school,trans_fem,male,currently taking,unsure about the future,would like to in the future,bi/pansexual,all genders,all genders,Multiethnic,4,4,5,5,4,5,5,4,4,4,3,2,3,2,4,1,1,1,0,1,1,1,1,1,1,1,1,0,0,2,4,3,5,1,5,5,5,4,2,4,3,3,5,5,7,4,2,5,7,7,1,5,5,5,7,3,3,5,3,5,1,7,5,5,2,2,6,6,7,4,2,2,1,3,4,3,1,5,3,2,2,5,4,5,NA
527,44,East Coast,"less than $20,000",graduate school,trans_woman,male,currently taking,do not plan to in the future,unsure about the future,lesbian,cisgender women,cisgender women,White / European American,2,2,4,3,3,2,3,2,2,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,2,3,2,4,3,5,5,5,1,3,3,5,4,4,5,6,1,3,6,6,4,5,6,5,6,4,6,4,2,1,7,4,5,7,5,4,7,4,5,7,3,3,4,3,1,1,1,3,4,3,2,2,4,5,6,NA
528,31,Southwest,"less than $20,000",graduate school,trans_fem,male,currently taking,do not plan to in the future,would like to in the future,asexual,cisgender women,no sex attrac,White / European American,3,3,5,5,4,4,3,4,3,4,3,2,2,1,3,0,0,0,1,1,0,0,1,1,1,1,1,1,0,2,5,3,4,1,4,5,5,1,1,2,5,3,5,4,5,4,2,7,1,2,5,3,2,4,1,2,2,6,1,4,5,6,3,1,5,6,6,7,7,4,4,2,2,5,3,2,2,5,2,4,4,1,3,4,"It's hard for me to image that anyone hasn't struggled at some point or been contradictory. I hope my responses are helpful regardless of that, especially since I often answered in a more general sense."
531,47,Midwest,"less than $20,000",bachelors degree,trans_fem,male,currently taking,would like to in the future,do not plan to in the future,queer,all genders,cisgender women,White / European American,2,2,3,3,2,2,2,3,1,1,2,1,1,1,2,1,0,1,0,1,1,1,0,1,0,0,0,0,0,3,4,2,3,2,5,4,4,2,4,2,3,4,4,6,6,2,2,6,6,6,2,5,3,6,5,5,2,2,2,5,2,6,4,4,5,2,4,6,6,2,2,2,2,1,3,2,1,3,1,3,2,4,5,6,NA
533,66,West Coast,"$20,000 - $44,999",some college,trans_woman,male,currently taking,unsure about the future,unsure about the future,lesbian,cisgender women,no sex attrac,White / European American,1,3,3,4,3,3,2,3,3,2,2,3,2,1,2,0,1,0,0,1,1,1,1,1,0,0,0,1,1,3,2,4,5,2,4,4,4,3,3,3,4,3,4,7,6,1,5,5,7,6,2,5,2,5,6,2,2,5,5,4,5,6,4,3,5,5,4,7,6,3,2,1,1,3,2,4,2,3,2,4,4,5,2,3,NA
535,25,East Coast,"less than $20,000",associate degree,trans_masc,NA,currently taking,unsure about the future,do not plan to in the future,queer,cisgender men,cisgender men,White / European American,3,4,4,4,3,3,4,3,2,2,3,2,2,2,3,0,0,1,1,1,1,1,1,0,1,0,0,1,1,4,4,2,3,1,5,5,5,2,2,2,4,3,4,4,6,5,4,7,5,4,2,1,1,3,4,3,3,5,2,1,1,7,4,1,6,2,2,6,6,2,3,3,4,5,2,3,4,4,4,5,5,2,1,2,NA
536,50,Southwest,"$20,000 - $44,999",some college,non_binary,male,currently taking,do not plan to in the future,would like to in the future,asexual,no sex attrac,cisgender m&w,Multiethnic,3,2,3,3,2,2,3,3,2,2,2,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,6,7,2,5,6,1,6,1,1,1,6,1,6,1,6,4,2,2,3,1,5,4,1,7,7,3,3,2,1,4,2,3,2,3,2,4,2,6,4,4,I dislike the impression I get within the trans community that appearance is paramount while I believe it's the least important aspect of a person. -totally off topic- I'm from NM and 3 of my siblings are NMSU alumni. :)
538,48,East Coast,"$20,000 - $44,999",high school diploma / GED,trans_woman,male,currently taking,do not plan to in the future,would like to in the future,other,all genders,cisgender men,White / European American,1,1,4,3,2,2,2,3,4,1,2,2,3,1,2,1,1,0,1,1,1,1,1,0,0,0,1,1,1,2,4,1,2,2,5,4,4,1,1,1,2,1,4,3,6,6,5,4,5,4,4,2,2,3,2,1,3,5,5,5,6,6,2,1,5,6,3,4,7,4,3,4,2,3,3,4,4,5,4,5,4,2,4,4,NA
539,26,Midwest,"less than $20,000",some college,trans_man,female,currently taking,would like to in the future,unsure about the future,bi/pansexual,all genders,all genders,Hispanic / Latina(o) / Latin American / Chicana(o),3,3,5,5,3,2,2,3,2,2,3,3,2,2,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,4,3,4,3,4,4,5,3,3,2,4,3,5,2,5,6,6,6,6,4,5,5,4,5,4,5,5,5,7,5,5,6,6,6,6,6,4,6,6,4,4,4,3,4,3,3,3,4,3,4,5,2,3,4,NA
544,27,Southwest,"less than $20,000",bachelors degree,trans_masc,female,currently taking,have had,would like to in the future,asexual,no sex attrac,no sex attrac,White / European American,2,1,4,2,1,2,2,3,1,3,1,2,2,2,2,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,5,2,5,1,4,5,5,1,1,3,5,2,5,3,4,7,7,4,1,1,5,5,5,7,3,2,5,7,7,7,7,5,4,1,4,7,2,1,4,5,3,2,5,5,3,3,5,5,5,6,6,1,1,2,NA
547,34,Southwest,"$45,000 - $139,999",bachelors degree,trans_woman,male,unsure about the future,would like to in the future,would like to in the future,bi/pansexual,cisgender women,cisgender m&w,Hispanic / Latina(o) / Latin American / Chicana(o),3,1,2,2,2,2,1,1,1,1,1,1,1,1,2,0,0,1,0,1,1,1,1,0,1,0,0,0,0,2,5,2,1,1,4,4,4,1,1,2,2,1,4,3,5,5,5,7,2,4,3,5,5,4,3,5,4,6,5,6,6,4,6,4,2,6,2,5,7,4,3,2,1,4,3,2,2,4,2,2,5,3,4,6,"I'm not out of the closet to many. I have revently had ""friends"" bring up my past ""skirt wearing phase"" in an attempt to make fun of or belittle me"
553,63,West Coast,"$20,000 - $44,999",some college,trans_woman,male,currently taking,unsure about the future,would like to in the future,lesbian,cisgender women,no sex attrac,White / European American,1,1,2,2,1,1,1,1,1,1,1,2,1,2,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,2,4,2,4,2,3,4,4,3,1,2,3,2,2,7,7,1,1,2,7,7,1,2,1,2,7,2,1,2,3,4,3,7,5,1,5,4,2,7,7,2,1,1,1,2,1,3,2,3,1,1,1,6,5,6,"I was born assigned-male in 1956. By the time I was 5 years old, I was aware of wishing that I could be a girl, and I began to hate my male name - this would plague me my entire life, right up to transition at age 59. All through my teens and 20's, I was in severe depression, which I now know was gender dysphoria. From age 29 to 57, I was happily married in a very convention cis-het marriage, and I was not in gender dysphoria or depression during those years. My wife died in 2013, and within 2 months, I was cross-dressing and in severe dysphoria again, and by the late summer of 2015, I was starting to lose my sense on identity: I didn't know who I was anymore. I joined a trans support group in January 2016, found a therapist in March 2016, and committed to transition on June 4th, 2016. Everything was cleared up by my transition. No more depression, and I have found joy in my life. I have a life-partner again, (another transwoman), my daughter (she is age 40), is 100% supportive and accepting of my transition, and I have actually a much better relationship with her now than I ever did while I was trying to be her ""Dad"". I consider my transgender identity to be truly a gift. I have been able to experience  life on both sides of the gender line, and both phases of my life have mostly been happy."
554,34,West Coast,"$45,000 - $139,999",bachelors degree,trans_woman,male,currently taking,would like to in the future,would like to in the future,lesbian,cisgender women,cisgender women,White / European American,2,3,4,4,4,3,2,3,3,4,3,2,3,1,2,1,1,1,0,1,1,0,1,1,0,0,0,0,0,3,4,2,4,1,5,4,4,4,4,5,4,3,5,1,1,1,7,7,1,1,7,7,7,7,2,7,6,6,7,3,7,1,6,7,7,6,6,1,2,4,4,3,2,4,3,4,3,5,3,3,5,5,3,5,NA
555,40,West Coast,"more than $140,000",bachelors degree,trans_woman,male,currently taking,do not plan to in the future,do not plan to in the future,bi/pansexual,all genders,cisgender m&w,White / European American,4,5,5,4,4,2,4,4,2,4,4,2,1,2,2,0,0,0,0,1,1,0,1,1,0,0,0,0,0,3,2,2,3,2,1,3,2,2,3,3,3,2,4,4,5,3,1,4,6,4,4,5,4,3,2,5,3,3,3,5,4,5,5,5,7,2,6,6,5,2,2,2,1,1,3,2,1,3,1,2,2,5,5,6,im a trans model and have by large ALWAYS passed even vocally and have never really never experienced the normal trans discrimination
556,18,Rocky Mountains,"less than $20,000",high school diploma / GED,non_binary,female,plan to take in the future,would like to in the future,do not plan to in the future,other,no sex attrac,no sex attrac,White / European American,2,4,4,4,3,3,2,3,2,3,3,5,2,5,2,1,1,1,0,1,1,0,0,0,0,0,1,1,0,2,2,1,3,3,5,4,5,2,1,1,3,2,4,2,2,3,4,2,2,3,1,3,1,2,2,1,2,4,4,2,2,3,1,1,2,1,1,1,5,5,4,4,3,5,3,3,4,5,3,4,5,2,3,5,NA
559,35,East Coast,"$45,000 - $139,999",some college,trans_woman,male,currently taking,would like to in the future,would like to in the future,bi/pansexual,cisgender m&w,cisgender m&w,White / European American,2,4,5,5,3,4,1,4,5,3,3,2,5,1,2,0,0,1,1,1,1,1,1,0,0,1,1,1,1,5,5,4,5,4,5,5,5,3,3,5,5,2,5,4,7,6,6,7,7,1,6,5,6,7,1,3,5,7,7,5,5,7,6,4,7,7,5,7,7,4,4,3,2,2,2,3,4,5,3,2,3,5,2,3,"Would love to see results, how much answers compare to others etc."
560,19,East Coast,"less than $20,000",high school diploma / GED,trans_masc,female,unsure about the future,unsure about the future,do not plan to in the future,bi/pansexual,all genders,cisgender men,Hispanic / Latina(o) / Latin American / Chicana(o),3,5,5,5,5,5,3,5,5,4,5,5,5,5,5,1,1,1,1,1,1,1,1,0,0,0,0,1,1,4,5,4,4,4,5,5,5,4,5,4,5,4,4,4,5,7,6,7,5,4,4,1,1,5,4,1,3,6,6,4,7,7,4,2,7,4,5,3,6,3,4,5,5,5,3,3,5,5,5,2,3,3,4,4,"It was a good survey! There's a lot more nuance to certain aspects of the trans experience, but I understand those are difficult to get in a survey"
562,47,East Coast,"$20,000 - $44,999",tradeperson certificate,non_binary,NA,plan to take in the future,would like to in the future,would like to in the future,lesbian,cisgender women,cisgender m&w,White / European American,1,2,2,2,1,1,1,1,3,1,1,3,1,3,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,3,1,4,3,4,4,4,1,1,4,4,1,4,4,7,1,1,1,3,7,1,1,2,6,7,4,1,1,1,1,1,7,6,5,1,1,1,6,7,3,1,1,1,1,3,2,1,3,1,2,2,6,6,6,NA
563,23,East Coast,"less than $20,000",graduate school,non_binary,female,do not plan to take in the future,do not plan to in the future,do not plan to in the future,bi/pansexual,all genders,all genders,White / European American,1,2,4,3,2,3,2,3,4,3,3,3,3,2,3,0,1,0,1,1,0,0,0,0,0,0,0,1,0,3,4,2,4,2,4,5,4,1,1,2,2,2,4,4,4,3,4,6,1,2,4,1,1,1,1,1,2,1,4,2,1,4,1,1,6,1,5,3,4,2,1,2,1,1,1,1,2,5,2,4,3,1,5,5,Really interesting survey! Best of luck with your research!
564,18,Midwest,"less than $20,000",some college,trans_man,female,currently taking,would like to in the future,would like to in the future,gay,cisgender men,cisgender men,White / European American,2,3,3,3,2,3,2,3,2,1,2,3,2,2,2,0,1,0,1,1,1,1,1,1,0,0,0,0,1,2,5,2,5,1,5,4,4,1,2,2,4,2,5,3,2,5,4,3,5,2,5,6,5,5,4,5,5,5,6,6,2,6,6,6,5,6,4,3,4,3,2,2,1,3,2,1,4,5,2,5,4,2,2,3,NA
566,42,West Coast,"$45,000 - $139,999",some college,trans_man,female,currently taking,have had,unsure about the future,bi/pansexual,cisgender m&w,cisgender m&w,White / European American,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,4,1,2,1,1,1,2,1,1,3,2,3,3,3,1,3,3,5,5,3,5,3,3,3,3,5,3,5,3,5,3,3,3,3,5,2,2,1,1,1,1,1,2,3,2,5,5,3,4,4,NA
571,20,Midwest,"$20,000 - $44,999",high school or less,trans_man,female,took in the past but not currently,unsure about the future,do not plan to in the future,queer,all genders,cisgender women,White / European American,2,3,5,5,5,2,3,5,2,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4,5,3,5,5,5,5,5,5,5,4,5,5,3,6,6,5,5,5,4,5,6,7,3,5,3,7,6,4,7,5,6,4,4,2,6,4,5,5,5,5,5,4,3,3,3,5,4,5,6,1,2,4,"The section asking about sexual partners was a bit confusing. My partner is also Ftm and I wasn't sure what ""female / female bodied"" meant vs ""specific genders / specific bodies""."
573,39,West Coast,"less than $20,000",some college,non_binary,male,plan to take in the future,unsure about the future,would like to in the future,bi/pansexual,all genders,all genders,White / European American,3,3,4,4,4,4,4,4,3,3,4,2,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,3,4,4,1,1,1,4,1,4,4,7,6,5,6,4,6,5,2,2,5,5,2,2,5,2,5,5,7,5,2,6,3,6,2,7,4,3,3,3,4,2,3,3,4,3,5,5,2,2,2,NA
575,54,Midwest,"$45,000 - $139,999",bachelors degree,trans_woman,male,currently taking,would like to in the future,would like to in the future,bi/pansexual,cisgender m&w,cisgender women,White / European American,1,2,2,2,2,2,1,1,1,1,1,2,1,2,2,0,0,1,0,1,1,0,1,1,0,0,0,0,0,2,4,2,4,2,4,4,4,2,2,3,4,3,4,4,4,6,5,5,3,4,4,5,5,6,4,5,4,5,5,6,5,6,6,6,5,5,2,5,5,3,3,3,3,3,3,3,3,4,3,3,2,5,5,5,NA
576,19,East Coast,"less than $20,000",some college,non_binary,female,plan to take in the future,would like to in the future,unsure about the future,bi/pansexual,all genders,all genders,Black / African American / Caribbean American,2,1,1,1,1,3,2,1,1,2,1,2,1,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,4,3,5,4,4,5,5,2,2,1,3,1,4,1,2,6,1,4,2,1,4,7,5,7,1,6,6,1,4,7,5,3,5,4,4,6,4,2,4,4,3,4,3,5,4,3,1,4,3,5,4,3,3,5,"The questions were nice, detailed yet respectful."
578,31,Southwest,"less than $20,000",graduate school,trans_masc,female,unsure about the future,unsure about the future,do not plan to in the future,queer,specific genders,specific genders,White / European American,3,3,4,3,3,3,3,3,3,3,3,3,3,2,2,1,1,1,0,1,1,0,1,0,1,1,1,1,1,2,5,2,5,2,4,4,4,2,4,2,5,2,4,6,6,4,4,4,2,6,4,5,2,4,6,2,2,3,1,2,5,6,2,2,6,2,4,4,6,4,3,2,2,3,2,3,3,4,3,4,4,3,3,5,Ty!
582,19,Midwest,"less than $20,000",some college,trans_man,female,currently taking,have had,would like to in the future,bi/pansexual,all genders,no sex attrac,White / European American,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,5,2,5,4,4,5,5,2,1,2,4,1,5,2,1,7,7,7,1,1,6,7,7,5,1,7,6,5,7,5,7,1,6,6,6,7,3,1,1,5,5,3,4,2,4,5,5,5,4,2,3,5,5,6,NA
583,38,West Coast,"$20,000 - $44,999",graduate school,trans_woman,male,currently taking,unsure about the future,would like to in the future,lesbian,cisgender women,cisgender women,Multiethnic,1,1,5,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,3,5,3,5,3,5,5,5,4,5,5,5,2,3,1,2,6,6,6,6,1,2,7,7,7,7,7,3,5,7,7,7,6,7,7,6,7,4,5,1,4,5,2,5,5,2,4,3,5,3,2,5,NA,4,4,NA
586,18,East Coast,"less than $20,000",high school or less,trans_man,female,took in the past but not currently,would like to in the future,would like to in the future,bi/pansexual,all genders,all genders,White / European American,3,4,5,5,4,4,2,3,3,3,3,3,4,4,4,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,5,2,5,4,5,5,5,1,1,2,4,1,5,3,5,6,6,1,6,2,3,7,7,7,5,7,3,7,7,7,5,7,7,7,1,6,5,5,6,5,4,5,4,5,4,5,5,5,3,3,4,3,3,3,Cis people need to be reliable allies and stand up for their trans friends/family
587,26,West Coast,"less than $20,000",graduate school,trans_man,female,currently taking,have had,unsure about the future,bi/pansexual,cisgender m&w,cisgender m&w,White / European American,1,1,2,2,2,1,1,2,1,1,2,1,1,1,2,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,5,2,3,1,4,4,4,2,3,2,4,1,4,1,2,7,7,6,1,1,7,6,7,7,4,5,7,2,7,7,4,1,6,4,7,7,4,1,4,3,3,2,1,3,2,2,4,5,2,4,4,3,2,5,"Throughout this survey, I felt like the questions were biased and baiting self-victimization. Why reword and repeat so many near-identical questions? What about the other side of the coin? A lot of my mental suffering as trans comes from the LGBT+ community's behavior towards gender and from the image it gives, including some of the accusations discreetly made in this survey. Could that pain be taken into account too?"
589,20,Midwest,"less than $20,000",some college,trans_masc,female,currently taking,would like to in the future,do not plan to in the future,bi/pansexual,all genders,all genders,White / European American,3,2,5,4,2,3,3,3,3,2,2,2,3,2,3,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,4,2,5,1,5,5,5,1,1,1,5,1,3,3,7,2,2,3,6,6,1,3,1,1,6,3,1,2,1,1,1,7,2,2,2,1,4,7,7,2,2,1,1,3,3,1,1,4,1,2,2,4,5,6,NA
591,20,Midwest,"less than $20,000",some college,trans_man,female,plan to take in the future,would like to in the future,unsure about the future,heterosexual,cisgender women,cisgender women,White / European American,2,1,5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,2,1,4,5,2,5,5,1,1,1,5,5,1,1,2,3,7,5,5,1,4,5,6,5,5,2,6,5,2,5,4,2,6,5,6,7,2,7,2,6,2,1,2,1,3,1,1,2,4,1,3,3,5,4,5,NA
594,21,Midwest,"less than $20,000",some college,non_binary,female,plan to take in the future,would like to in the future,do not plan to in the future,queer,all genders,cisgender men,White / European American,2,3,4,4,2,3,1,2,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,1,0,0,2,3,3,1,2,2,2,2,3,1,2,2,2,2,1,4,5,4,NA,2,2,2,2,2,2,2,2,5,4,6,4,6,6,6,2,6,3,2,1,3,3,2,3,2,4,4,4,4,5,4,5,6,1,1,1,"Great quiz, excellent job at covering all areas."
595,24,Southeast,"$20,000 - $44,999",associate degree,trans_man,female,currently taking,would like to in the future,unsure about the future,bi/pansexual,cisgender m&w,cisgender m&w,White / European American,1,2,3,2,2,3,2,2,2,2,2,1,2,1,2,1,0,1,1,1,1,1,0,0,1,1,1,1,1,4,5,3,4,2,4,2,4,1,1,1,5,2,4,5,5,2,1,5,3,3,1,5,5,5,2,3,2,1,2,6,3,6,2,2,5,6,2,3,6,4,3,2,3,2,3,2,3,4,2,2,4,2,5,6,NA
596,28,West Coast,"more than $140,000",bachelors degree,trans_masc,female,currently taking,have had,do not plan to in the future,queer,all genders,all genders,White / European American,2,1,2,1,1,2,2,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,2,1,NA,1,1,3,3,1,1,2,4,2,1,6,7,2,1,1,7,5,1,6,5,6,5,6,1,1,1,6,1,6,6,6,1,1,1,7,2,4,3,4,3,3,1,3,2,3,3,5,5,1,3,2,NA
597,21,West Coast,"less than $20,000",high school diploma / GED,trans_man,female,currently taking,would like to in the future,unsure about the future,bi/pansexual,all genders,all genders,Hispanic / Latina(o) / Latin American / Chicana(o),3,5,4,5,5,4,2,3,3,5,2,2,2,2,4,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,5,3,5,4,5,5,5,4,5,3,4,5,5,2,4,5,5,6,7,1,4,6,6,5,2,4,3,5,6,4,6,6,7,5,7,7,5,6,5,3,4,4,4,3,4,4,5,5,3,3,3,4,4,5,NA
598,33,East Coast,"$20,000 - $44,999",some college,trans_man,female,currently taking,would like to in the future,do not plan to in the future,heterosexual,specific genders,specific genders,White / European American,2,4,4,4,4,4,2,4,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,1,0,1,5,5,5,5,4,5,5,5,3,3,4,5,4,5,2,1,7,6,6,5,1,7,7,7,7,2,7,6,5,7,7,7,2,7,7,6,7,5,4,5,3,4,2,3,4,3,3,4,5,3,3,4,1,5,5,NA
600,26,Midwest,"$20,000 - $44,999",graduate school,trans_masc,female,currently taking,have had,unsure about the future,bi/pansexual,specific genders,specific genders,White / European American,2,2,4,3,2,2,2,2,2,2,2,3,2,3,2,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,3,1,3,1,4,3,2,1,1,2,3,1,2,6,6,5,3,4,3,6,2,2,2,4,5,2,2,4,2,2,4,6,3,3,5,5,4,5,5,3,2,3,2,2,2,2,2,3,2,3,3,4,4,5,NA
601,28,West Coast,"$20,000 - $44,999",some college,trans_man,female,currently taking,would like to in the future,unsure about the future,gay,cisgender men,cisgender men,White / European American,2,3,4,4,3,2,3,3,2,3,2,2,3,2,3,1,0,1,1,1,1,0,1,0,0,0,0,0,0,2,4,2,4,1,3,4,3,1,1,2,2,2,4,2,5,2,1,4,2,3,2,3,3,5,3,5,3,2,2,4,5,4,3,5,7,2,4,3,7,3,3,2,2,3,3,2,2,3,3,3,3,3,5,5,NA
603,18,West Coast,"$20,000 - $44,999",high school diploma / GED,trans_man,female,currently taking,would like to in the future,would like to in the future,heterosexual,cisgender women,cisgender women,White / European American,1,3,4,3,3,3,1,3,3,3,2,2,2,2,2,1,1,1,0,1,1,0,1,1,0,0,0,1,1,4,5,4,5,3,5,5,5,2,4,3,5,3,5,1,3,7,7,7,1,1,7,6,7,7,1,6,7,7,7,7,7,1,6,6,7,7,7,1,1,4,5,5,4,4,4,5,4,5,4,4,4,3,3,4,NA
604,21,West Coast,"less than $20,000",some college,trans_masc,female,currently taking,would like to in the future,do not plan to in the future,queer,specific genders,cisgender women,White / European American,3,2,3,2,2,3,3,2,3,2,2,1,1,1,2,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,4,2,3,5,3,4,4,1,1,2,3,1,4,6,7,2,4,1,7,5,3,2,1,1,6,2,2,6,3,1,1,6,1,1,5,2,2,6,7,3,2,3,2,4,2,3,2,4,2,4,3,4,2,3,NA
608,22,Midwest,"less than $20,000",some college,trans_masc,female,currently taking,would like to in the future,unsure about the future,bi/pansexual,specific genders,specific genders,White / European American,4,4,5,4,4,3,5,4,3,4,3,3,3,3,3,0,0,1,1,1,1,1,1,0,0,0,0,1,1,3,5,3,5,2,5,5,5,2,2,2,5,2,5,1,3,7,7,5,1,4,5,4,1,5,1,2,5,7,7,5,7,7,1,1,6,5,3,1,2,4,4,4,5,4,4,4,5,5,3,4,5,2,3,4,NA
